topic,rank,word,word_lemma,word_pos,weight
21,90,nai,nai,ADV,0.0023875838794935713
21,91,regards,regard,NOUN,0.0023852936725701906
21,92,douceur,douceur,NOUN,0.002345039669223586
21,93,venitiennes,venitien,ADJ,0.002338053928323007
21,94,rire,rire,NOUN,0.002311688991857489
21,95,nuits,nuit,NOUN,0.0022800811618990413
21,96,ames,ame,NOUN,0.0022781016054219815
21,97,mots,mot,NOUN,0.002273607707322026
21,98,davoir,davoir,AUX,0.002259565256264801
21,99,souvenirs,souvenir,NOUN,0.0022549979620365944
21,100,doigts fins,doigt,NOUN,0.0022541873311675126
21,101,paons,paon,NOUN,0.002254094073025393
21,102,fines,fin,ADJ,0.002250090413401733
21,103,avril,avril,NOUN,0.002250090413401733
21,104,bleu,bleu,NOUN,0.002214991936469946
21,105,loin,loin,ADV,0.0022122417891357734
21,106,beau,beau,ADJ,0.0022081203436400314
21,107,jusquau,jusquau,ADP,0.0022076207804003793
21,108,tombeau,tombeau,NOUN,0.0022011423101262776
21,109,exalte,exalter,VERB,0.002199710696965283
21,110,oiseaux,oiseau,NOUN,0.002187420884104208
21,111,roses,rose,NOUN,0.002182264855275094
21,112,brumes,brume,NOUN,0.002180111895750731
21,113,aime,aimer,VERB,0.002157227018040855
21,114,mer,mer,NOUN,0.0021419997980710345
21,115,vague,vague,NOUN,0.002127655616420804
21,116,regret,regret,NOUN,0.0021217501351107923
21,117,lourd,lourd,ADJ,0.0021215601544243364
21,118,plein soleil,plein,ADJ,0.002110417142198397
21,119,plein,plein,ADJ,0.002109590592223463
21,120,vie,vie,NOUN,0.0021009812265971044
22,1,sommeil,sommeil,NOUN,0.013198606664578515
22,2,javais,javais,AUX,0.0057169975735984506
22,3,reveil,reveil,NOUN,0.0054761367327232835
22,4,dormir,dormir,VERB,0.004815411738356266
22,5,veille,veille,NOUN,0.004742979399635572
22,6,francoise,francoise,PROPN,0.004627114734456893
22,7,heures,heure,NOUN,0.004486092730176872
22,8,memoire,memoire,NOUN,0.004050808297367226
22,9,grandmere,grandmere,NOUN,0.003991546924609459
22,10,reve,reve,NOUN,0.0038730353258685747
22,11,dix,dix,NUM,0.003756342478316043
22,12,volonte,volonte,NOUN,0.003704547436865246
22,13,deux heures,deux,NUM,0.003688945514883561
22,14,navais,navais,AUX,0.0036787488971235785
22,15,dormeur,dormeur,NOUN,0.003591726761612341
22,16,vie,vie,NOUN,0.00348098230036732
